iter	Logloss
1500	0.007630383947
1501	0.007630393001
1502	0.00763038023
1503	0.007630378133
1504	0.007630375274
1505	0.007630356402
1506	0.007630332098
1507	0.007630326761
1508	0.00763029569
1509	0.007630262903
1510	0.007630238694
1511	0.007630250513
1512	0.007630250703
1513	0.007630213627
1514	0.007630160349
1515	0.007630150056
1516	0.007630142335
1517	0.007630099255
1518	0.00763008858
1519	0.007630059606
1520	0.007630071711
1521	0.007630060464
1522	0.007630040735
1523	0.007630045881
1524	0.007630037685
1525	0.007630039782
1526	0.007630031204
1527	0.007630028916
1528	0.007630010807
1529	0.007629995558
1530	0.007629987361
1531	0.007629991078
1532	0.007629917594
1533	0.007629925409
1534	0.007629917689
1535	0.007629904155
1536	0.007629909302
1537	0.007629913305
1538	0.007629917784
1539	0.007629915021
1540	0.007629861456
1541	0.007629852211
1542	0.007629833244
1543	0.00762982419
1544	0.007629786924
1545	0.007629786828
1546	0.00762974737
1547	0.007629707054
1548	0.007629722113
1549	0.007629695521
1550	0.007629710771
1551	0.007629633665
1552	0.007629632997
1553	0.00762962137
1554	0.007629636429
1555	0.007629620226
1556	0.007629595255
1557	0.007629603261
1558	0.007629583055
1559	0.00762957848
1560	0.007629575049
1561	0.007629555415
1562	0.00762955389
1563	0.007629516528
1564	0.007629476212
1565	0.007629465537
1566	0.007629467253
1567	0.007629477928
1568	0.007629471923
1569	0.007629452766
1570	0.007629442472
1571	0.007629427509
1572	0.007629423315
1573	0.007629427413
1574	0.007629415309
1575	0.007629409495
1576	0.007629378614
1577	0.007629334676
1578	0.007629319236
1579	0.007629307322
1580	0.00762930799
1581	0.007629296552
1582	0.007629287307
1583	0.007629249278
1584	0.007629232409
1585	0.007629208104
1586	0.007629207533
1587	0.007629221067
1588	0.007629203911
1589	0.007629168646
1590	0.007629155493
1591	0.007629160831
1592	0.007629123564
1593	0.007629058849
1594	0.007629019104
1595	0.007629008811
1596	0.007628984411
1597	0.007628931609
1598	0.007628897298
1599	0.007628853264
1600	0.007628852216
1601	0.00762884259
1602	0.007628814378
1603	0.007628808945
1604	0.007628805895
1605	0.007628804466
1606	0.007628808278
1607	0.007628781019
1608	0.00762879217
1609	0.007628761862
1610	0.007628586872
1611	0.00762860784
1612	0.007628596594
1613	0.007628562092
1614	0.007628452675
1615	0.007628442477
1616	0.007628365657
1617	0.007628339637
1618	0.007628309233
1619	0.007628324769
1620	0.007628277209
1621	0.007628272825
1622	0.007628265391
1623	0.007628278353
1624	0.007628274541
1625	0.007628270156
1626	0.007628233367
1627	0.007628233652
1628	0.007628197339
1629	0.007628213637
1630	0.007628213637
1631	0.007628213637
1632	0.007628213637
1633	0.007628213637
1634	0.007628213637
1635	0.007628213637
1636	0.007628213637
1637	0.007628213637
1638	0.007628213637
1639	0.007628213637
1640	0.007628213637
1641	0.007628213637
1642	0.007628213637
1643	0.007628213637
1644	0.007628213637
1645	0.007627403691
1646	0.007627406169
1647	0.007627390347
1648	0.007627178568
1649	0.007627155503
1650	0.007626461644
1651	0.007585670003
1652	0.007548146836
1653	0.007546536283
1654	0.007546536283
1655	0.007543959571
1656	0.007543942034
1657	0.007543944893
1658	0.007543920875
1659	0.007543930025
1660	0.007543907913
1661	0.007542565373
1662	0.007542512952
1663	0.007542468919
1664	0.007542469872
1665	0.007542450238
1666	0.00754241564
1667	0.00754241564
1668	0.00754241564
1669	0.00754241564
1670	0.00754241564
1671	0.00754241564
1672	0.007541493037
1673	0.007539993044
1674	0.007506479675
1675	0.007505207283
1676	0.007505165156
1677	0.007505151622
1678	0.007505154958
1679	0.007505150287
1680	0.007505110543
1681	0.007503557367
1682	0.007502139151
1683	0.007502115514
1684	0.007502121232
1685	0.007501679088
1686	0.007501646111
1687	0.007501652973
1688	0.007501652973
1689	0.007501543176
1690	0.007501545654
1691	0.007501553279
1692	0.007501542413
1693	0.007501518967
1694	0.007501526592
1695	0.007501514011
1696	0.007501527068
1697	0.007501469596
1698	0.007501461018
1699	0.007492254621
1700	0.007492246329
1701	0.007492226313
1702	0.007492221643
1703	0.007492230412
1704	0.007492219928
1705	0.007492197244
1706	0.007490723461
1707	0.007490675616
1708	0.007452848695
1709	0.007452832587
1710	0.007452814097
1711	0.007452817338
1712	0.007452809427
1713	0.007452803422
1714	0.007452812191
1715	0.007452066865
1716	0.007452057239
1717	0.007452040464
1718	0.007452024071
1719	0.00745202245
1720	0.007452001196
1721	0.007452017113
1722	0.007451996526
1723	0.007451982897
1724	0.007451996717
1725	0.007452008821
1726	0.007451936862
1727	0.007451927807
1728	0.007451913987
1729	0.007451877102
1730	0.007451844601
1731	0.007451841361
1732	0.007451831735
1733	0.007451817819
1734	0.007451820869
1735	0.007451825635
1736	0.007451825349
1737	0.00745181639
1738	0.007451814579
1739	0.007451776455
1740	0.007451766066
1741	0.007451764255
1742	0.007451758346
1743	0.007451756916
1744	0.007451750721
1745	0.007451737854
1746	0.007451748243
1747	0.007451709642
1748	0.007451707927
1749	0.007451654553
1750	0.007451639398
1751	0.007451639303
1752	0.007451633966
1753	0.007451609376
1754	0.007451628057
1755	0.007451619479
1756	0.007451606135
1757	0.007451599463
1758	0.007423730462
1759	0.007423722932
1760	0.007422594078
1761	0.007422558527
1762	0.007422559289
1763	0.007422493621
1764	0.007422424807
1765	0.007422373911
1766	0.007422365142
1767	0.007422368383
1768	0.007422352562
1769	0.007422328925
1770	0.007422321586
1771	0.007422326828
1772	0.007422312722
1773	0.007422305574
1774	0.007422320919
1775	0.007422315486
1776	0.007422316725
1777	0.007422288799
1778	0.00742228918
1779	0.007422301094
1780	0.007422227038
1781	0.007422227991
1782	0.007422215601
1783	0.007422206642
1784	0.007422209882
1785	0.007392113861
1786	0.007390582416
1787	0.007390593472
1788	0.007390570884
1789	0.007390573934
1790	0.007390576507
1791	0.007390565165
1792	0.007390536763
1793	0.00739054067
1794	0.007390536953
1795	0.007390535428
1796	0.007390520941
1797	0.007390512554
1798	0.007390503213
1799	0.007390480339
1800	0.007390472714
1801	0.007390465089
1802	0.00739045613
1803	0.007390459085
1804	0.007390439355
1805	0.007390428299
1806	0.007390409142
1807	0.007390411906
1808	0.007390424773
1809	0.007390421818
1810	0.00739041162
1811	0.007390395894
1812	0.007390390557
1813	0.007390379596
1814	0.007390361201
1815	0.007390370256
1816	0.007390375116
1817	0.007390369017
1818	0.007390355387
1819	0.007390352147
1820	0.007390356912
1821	0.007390351956
1822	0.007390338994
1823	0.007390314976
1824	0.007390319932
1825	0.007390335944
1826	0.007390304491
1827	0.007390296295
1828	0.007390297057
1829	0.007390288861
1830	0.007390274564
1831	0.007390252261
1832	0.007390240824
1833	0.007390221572
1834	0.007390242159
1835	0.007390245399
1836	0.007390233009
1837	0.007390225384
1838	0.007390232246
1839	0.007390228434
1840	0.007390149326
1841	0.007390119494
1842	0.007390077367
1843	0.007390071744
1844	0.007390075747
1845	0.007390062118
1846	0.007390070314
1847	0.007390032285
1848	0.007390027043
1849	0.007390022468
